row_id,index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
326,326,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36,Calhoun,2562358900,acute care hospitals,proprietary,yes,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,100%,102 patients,al_pn-3b
327,327,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,100%,83 patients,al_pn-4
328,328,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Pneumonia,pn-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,97%,145 patients,al_pn-5c
329,329,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,92%,99 patients,al_pn-6
330,330,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,91%,87 patients,al_pn-7
331,331,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,83%,23 patients,al_scip-card-2
332,332,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Heart Failure,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,100%,342 patients,al_hf-2
333,333,10055,Flowers Hospital,4370 west main street,,,dothan,al,3,Houston,3347935000,acute care hospitals,proprietary,yes,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,94 patients,al_hf-3
334,334,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,100%,62 patients,al_hf-4
335,335,10055,Flowers Hospital,4370xwestxmainxstreet,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,100%,166 patients,al_pnx2
336,336,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,100%,152 patients,al_pn-3b
337,337,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,00%,77 patients,al_pn-4
338,338,10055,Floxers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Pneumonia,pn-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,99%,146 patients,al_pn-5c
339,339,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,99%,112 patients,al_pn-6
340,340,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,99%,128 patients,al_pn-7
341,341,10055,Flowers Hospital,4370 west main street,,,dothan,al,6,Houston,3347935000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,100%,147 patients,al_scip-card-2
342,342,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,100%,950 patients,al_scip-inf-1
343,343,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,479,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,100%,957 patients,al_scip-inf-2
344,344,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,99%,882 patients,al_scip-inf-3
345,345,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,98%,165 patients,al_scip-inf-4
346,346,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,100%,1295 patients,al_scip-inf-6
347,347,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Housxon,3347935000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-vte-1,Surgery Pxtients Whose Doctors Ordered Trextments To Prevent Blood Clots Xfter Certxin Types Of Surgeries,100%,497 patients,al_scip-vte-1
348,348,10055,Flowers Hospital,4370 west main street,,,dothan,al,36305,Houston,3347935000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,100%,497 patients,al_scipxvtex2
349,349,10056,St Vincents Hospital,810 st vincents drive,,,birmingham,al,35205,Jefferson,2059397000,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,97%,239 patients,al_ami-1
350,350,10056,St Vincents Hospital,810 st vincents drive,,,birmingham,al,35205,Jefferson,2059397000,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,amix2,Heart Attack Patients Given Aspirin At Discharge,98%,260 patients,al_ami-2
351,351,10056,St Vincents Hospital,810 st vxncents drxve,,,birmingham,al,35205,Jefferson,2059397000,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,85%,41 patients,al_ami-3
352,352,10056,St Vincents Hospital,810 st vincents drive,,,birmingham,al,35205,Jefferson,2059397000,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,63 patients,al_ami-4
353,353,10056,St Vincents Hospital,810 st vincents drive,,,birmingham,al,35205,Jefferson,2059397000,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,96%,242 patients,al_ami-5
354,354,10085,Decatur General Hospital,1201 7th street se,,,decatur,al,35609,Morgan,2563412000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,87%,205 patients,al_scip-vte-2
355,355,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,100%,1x patients,al_ami-1
356,356,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,100%,7 patients,al_ami-2
357,357,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,ax,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,2 patients,al_ami-3
358,358,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,1 patients,al_ami-4
359,359,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,100%,8 patients,al_ami-5
360,360,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0%,1 patients,al_ami-7a
361,361,100,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,100%,0 patients,al_ami-8a
362,362,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Heart Failure,hf-1,Heart Failure Patients Given Discharge Instructions,90%,48 patients,al_hf-1
363,363,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Heart Failure,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,100%,59 patients,al_hf-2
364,364,10086,Northwest Medical Center,1530xuxsxhighwayx43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,85%,13 patients,al_hf-3
365,365,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,100%,14 patients,al_hf-4
366,366,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,91%,66 patients,al_pn-2
367,367,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,3,Marion,2054877736,acute care hospitals,proprietary,yes,Pnxumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,98%,59 patients,al_pn-3b
368,368,10086,Northwest Medical Center,1530 u s highway 43,,,winfielx,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,98%,40 patients,al_pn-4
369,369,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Pneumonia,pn-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,100%,85 patients,al_pn-5c
370,370,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Pnexmonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,100%,62 patients,al_pn-6
371,371,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,82%,45 patients,alxpn-7
372,372,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,89%,19 patients,al_scip-card-2
373,373,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,98%,102 patients,al_scip-inf-1
374,374,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,99%,103 patients,al_sxip-inf-2
375,375,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,94%,98 patients,al_scip-inf-3
376,376,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,3,Marion,2054877736,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,100%,0 patients,al_scip-inf-4
377,377,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,100%,146 patients,al_scip-inf-6
378,378,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,95%,58 patients,al_scip-vte-1
379,379,10086,Northwest Medical Center,1530 u s highway 43,,,winfield,al,35594,Marion,2054877736,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,5%,58 patients,al_scip-vte-2
380,380,10087,Univ Of South Alabama Medical Center,2451 fillingim street,,,mobile,al,36617,Mobile,2514717110,acute care hospitals,government - state,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,99%,86 patients,al_ami-1
381,381,10087,Univ Of South Alabama Medical Center,2451 fillingim street,,,mobile,al,36617,Mobile,2514717110,acute care hospitals,government - state,yes,Heart Attack,ami-2,Heaxt Attack Patients Given Aspixin At Dischaxge,97%,91 patients,al_ami-2
382,382,10087,Univ Of South Alabama Medical Center,2451 fillingim street,,,mobile,al,36617,Mobile,25,acute care hospitals,government - state,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,22 patients,al_ami-3
